frequency_original_axis,alpha2F_derived,phonon_DOS_original_ordinate_units,source_row_zero_based
1.95573,4.225608e-06,0.0032889120000000002,1388
1.9573700000000001,4.0491519999999996e-06,0.0032980370000000002,1389
1.9590000000000001,3.8737709999999999e-06,0.0033072409999999998,1390
1.9606399999999999,3.6973149999999999e-06,0.0033165239999999999,1391
1.9609799999999999,3.6606799999999998e-06,0.0033184669999999999,1392
1.96228,3.648099e-06,0.0033258839999999999,1393
1.9639200000000001,3.6322210000000001e-06,0.0033353219999999999,1394
1.96556,3.6163439999999999e-06,0.0033448380000000002,1395
1.9672000000000001,3.600466e-06,0.0033544310000000002,1396
1.9688399999999999,3.584588e-06,0.0033641019999999999,1397
1.97048,3.5687100000000001e-06,0.0033738499999999999,1398
1.970985,3.5638160000000001e-06,0.0033768779999999998,1399
1.9721200000000001,3.681469e-06,0.0033836750000000001,1400
1.97376,3.8515429999999996e-06,0.0033935789999999999,1401
1.9754,4.0216179999999998e-06,0.003403559,1402
1.9770399999999999,4.1916919999999998e-06,0.0034136180000000002,1403
1.97868,4.3617659999999998e-06,0.0034237529999999999,1404
1.9803200000000001,4.531841e-06,0.003433967,1405
1.98099,4.6013740000000002e-06,0.003438174,1406
1.9819599999999999,4.8544340000000001e-06,0.003444258,1407
1.98359,5.2798970000000002e-06,0.0034546260000000001,1408
1.9852300000000001,5.7079699999999998e-06,0.003465072,1409
1.9868699999999999,6.1360430000000003e-06,0.0034753079999999999,1410
1.98851,6.564116e-06,0.0034852110000000002,1411
1.9901500000000001,6.9921889999999996e-06,0.0034951489999999999,1412
1.9909950000000001,7.2128809999999997e-06,0.0035002900000000001,1413
1.9917899999999999,7.6126910000000004e-06,0.0035051219999999998,1414
1.99343,8.4379719999999996e-06,0.00351513,1415
1.9950699999999999,9.2632529999999997e-06,0.0035251729999999999,1416
1.99671,1.008853e-05,0.0035352510000000001,1417
1.9983500000000001,1.091382e-05,0.0035453640000000001,1418
1.9999899999999999,1.1739100000000001e-05,0.0035555130000000002,1419
2.001001,1.2247599999999999e-05,0.0035617869999999999,1420
2.00163,1.28082e-05,0.0035656960000000001,1421
2.0032700000000001,1.4268699999999999e-05,0.0035759149999999998,1422
2.0049100000000002,1.5729199999999998e-05,0.0035861679999999998,1423
2.0065499999999998,1.7189699999999999e-05,0.003596457,1424
2.0081799999999999,1.864129e-05,0.0036067809999999999,1425
2.0098199999999999,2.0101790000000001e-05,0.00361714,1426
2.0110060000000001,2.1157540000000001e-05,0.0036246540000000002,1427
2.01146,2.1844500000000001e-05,0.003627534,1428
2.0131000000000001,2.4323309999999999e-05,0.003637964,1429
2.0147400000000002,2.680212e-05,0.003648428,1430
2.0163799999999998,2.9280939999999999e-05,0.0036589280000000001,1431
2.0180199999999999,3.1759749999999997e-05,0.0036694620000000001,1432
2.01966,3.4238569999999999e-05,0.0036800320000000002,1433
2.0210110000000001,3.6279819999999999e-05,0.0036887650000000001,1434
2.0213000000000001,3.700177e-05,0.0036906370000000001,1435
2.0229400000000002,4.109163e-05,0.0037012770000000002,1436
2.0245799999999998,4.518149e-05,0.0037119520000000001,1437
2.0262199999999999,4.927135e-05,0.0037226619999999998,1438
2.02786,5.3361210000000001e-05,0.0037334059999999999,1439
2.0295000000000001,5.7451070000000001e-05,0.0037441839999999998,1440
2.0310160000000002,6.1230470000000001e-05,0.0037541739999999999,1441
2.0311400000000002,6.1730649999999998e-05,0.0037549950000000001,1442
2.0327799999999998,6.8319760000000007e-05,0.0037658380000000001,1443
2.0344099999999998,7.4868689999999996e-05,0.0037767149999999999,1444
2.0360499999999999,8.1457810000000005e-05,0.0037876250000000002,1445
2.03769,8.804692e-05,0.0037985670000000001,1446
2.0393300000000001,9.4636029999999995e-05,0.0038095429999999999,1447
2.0409700000000002,0.0001012251,0.0038205520000000001,1448
2.0410210000000002,0.0001014281,0.0038208920000000002,1449
2.0426099999999998,0.000111489,0.0038315929999999999,1450
2.0442499999999999,0.0001218697,0.003842668,1451
2.04589,0.00013225039999999999,0.0038537760000000002,1452
2.0475300000000001,0.000142631,0.0038649169999999998,1453
2.0491700000000002,0.00015301170000000001,0.00387609,1454
2.0508099999999998,0.0001633924,0.0038872970000000001,1455
2.0510259999999998,0.00016475649999999999,0.0038887739999999998,1456
2.0524499999999999,0.0001786526,0.0038985370000000001,1457
2.05409,0.00019465110000000001,0.0039098099999999997,1458
2.0557300000000001,0.0002106497,0.0039211150000000002,1459
2.0573700000000001,0.00022664819999999999,0.0039324540000000002,1460
2.0590000000000002,0.00024254910000000001,0.0039438260000000001,1461
2.0606399999999998,0.0002585477,0.003955231,1462
2.0610309999999998,0.00026235720000000002,0.0039579539999999996,1463
2.0622799999999999,0.000280735,0.0039666679999999996,1464
2.06392,0.00030485659999999998,0.0039781390000000003,1465
2.0655600000000001,0.00032897820000000002,0.0039896430000000002,1466
2.0672000000000001,0.0003530998,0.00400118,1467
2.0688399999999998,0.00037722139999999999,0.0040133169999999998,1468
2.0704799999999999,0.0004013431,0.0040258330000000004,1469
2.0710359999999999,0.00040951380000000002,0.0040300839999999997,1470
2.07212,0.00043303919999999999,0.0040383820000000001,1471
2.07376,0.0004686154,0.0040509639999999998,1472
2.0754000000000001,0.00050419150000000003,0.004063578,1473
2.0770400000000002,0.00053976770000000005,0.0040762239999999998,1474
2.0786799999999999,0.00057534380000000003,0.0040889029999999996,1475
2.0803199999999999,0.00061092000000000004,0.0041016150000000003,1476
2.0810409999999999,0.00062655000000000002,0.0041072139999999997,1477
2.08196,0.00065532139999999997,0.0041143589999999997,1478
2.0835900000000001,0.00070632569999999997,0.0041271270000000004,1479
2.0852300000000001,0.00075764289999999998,0.0041399009999999997,1480
2.0868699999999998,0.00080895999999999995,0.0041526799999999997,1481
2.0885099999999999,0.00086027719999999996,0.0041654639999999998,1482
2.09015,0.00091159439999999997,0.0041782529999999998,1483
2.091046,0.00093961610000000003,0.0041852390000000003,1484
2.09179,0.00097247339999999999,0.0041910460000000004,1485
2.0934300000000001,0.001044854,0.0042038520000000001,1486
2.0950700000000002,0.0011172350000000001,0.0042168079999999998,1487
2.0967099999999999,0.0011896159999999999,0.0042299979999999996,1488
2.0983499999999999,0.001261996,0.0042432609999999999,1489
2.09999,0.0013343770000000001,0.0042565959999999996,1490
2.101051,0.001381183,0.0042652660000000002,1491
2.1016300000000001,0.001416446,0.0042700029999999996,1492
2.1032700000000002,0.001516246,0.0042834839999999997,1493
2.1049099999999998,0.001616045,0.0042970359999999997,1494
2.1065499999999999,0.0017158449999999999,0.0043106610000000004,1495
2.1081799999999999,0.001815035,0.0043243589999999998,1496
2.10982,0.0019148349999999999,0.0043381289999999996,1497
2.111056,0.0019900209999999998,0.0043485579999999998,1498
2.1114600000000001,0.0020231870000000001,0.004351972,1499
2.1131000000000002,0.0021576630000000002,0.0043658869999999997,1500
2.1147399999999998,0.0022921399999999998,0.0043798739999999997,1501
2.1163799999999999,0.0024266159999999999,0.0043939210000000003,1502
2.11802,0.0025610920000000001,0.0044080179999999997,1503
2.1196600000000001,0.0026955690000000001,0.0044221649999999996,1504
2.1210610000000001,0.0028104089999999998,0.0044342890000000001,1505
2.1213000000000002,0.002836257,0.0044363620000000001,1506
2.1229399999999998,0.0030132760000000001,0.004450608,1507
2.1245799999999999,0.0031902950000000001,0.0044649049999999999,1508
2.12622,0.0033673150000000001,0.0044792510000000001,1509
2.1278600000000001,0.0035443340000000001,0.0044936469999999999,1510
2.1295000000000002,0.0037213530000000002,0.0045080939999999998,1511
2.1310660000000001,0.0038903340000000001,0.0045219309999999999,1512
2.1311399999999998,0.0039006660000000001,0.0045225889999999996,1513
2.1327699999999998,0.0041268219999999996,0.0045371350000000003,1514
2.1344099999999999,0.0043543660000000001,0.0045517309999999998,1515
2.13605,0.0045819099999999998,0.0045663769999999999,1516
2.1376900000000001,0.004809453,0.0045810720000000003,1517
2.1393300000000002,0.0050369969999999997,0.0045958179999999998,1518
2.1409699999999998,0.0052645410000000002,0.0046106130000000004,1519
2.1410710000000002,0.0052784889999999999,0.0046115230000000002,1520
2.1426099999999999,0.0055464570000000003,0.0046254579999999998,1521
2.14425,0.0058319230000000001,0.0046403529999999998,1522
2.1458900000000001,0.0061173900000000003,0.0046552980000000004,1523
2.1475300000000002,0.0064028569999999996,0.0046702929999999998,1524
2.1491699999999998,0.0066883239999999998,0.0046853379999999998,1525
2.1508099999999999,0.006973791,0.0047004330000000004,1526
2.1510760000000002,0.007020012,0.0047028850000000004,1527
2.15245,0.0073127699999999997,0.0047155770000000003,1528
2.1540900000000001,0.0076620869999999997,0.0047307709999999999,1529
2.1557300000000001,0.0080114039999999997,0.0047460159999999996,1530
2.1573600000000002,0.0083585919999999998,0.0047614370000000003,1531
2.1589999999999998,0.0087079089999999998,0.0047767929999999997,1532
2.1606399999999999,0.0090572259999999998,0.0047918589999999999,1533
2.1610809999999998,0.0091510610000000003,0.0047958849999999997,1534
2.16228,0.0094557540000000002,0.0048068470000000004,1535
2.1639200000000001,0.0098723549999999993,0.0048217590000000001,1536
2.1655600000000002,0.01028896,0.0048365930000000001,1537
2.1671999999999998,0.010705559999999999,0.0048513499999999999,1538
2.1688399999999999,0.011122160000000001,0.0048660309999999998,1539
2.17048,0.01153876,0.004880634,1540
2.1710859999999998,0.011692579999999999,0.0048859979999999999,1541
2.1721200000000001,0.01199772,0.0048951610000000003,1542
2.1737600000000001,0.01248149,0.0049093790000000002,1543
2.1753999999999998,0.012965249999999999,0.0049231470000000001,1544
2.1770399999999999,0.013449020000000001,0.0049368399999999996,1545
2.1786799999999999,0.013932780000000001,0.0049504570000000001,1546
2.18032,0.01441654,0.0049639979999999998,1547
2.1810909999999999,0.01464384,0.0049703630000000002,1548
2.1819500000000001,0.01493012,0.0049774620000000002,1549
2.1835900000000001,0.0154764,0.0049908510000000001,1550
2.1852299999999998,0.016022680000000001,0.0050041640000000002,1551
2.1868699999999999,0.016568960000000001,0.0050174010000000003,1552
2.18851,0.01711524,0.0050305619999999997,1553
2.19015,0.01766152,0.0050436470000000001,1554
2.1910959999999999,0.01797648,0.0050511480000000001,1555
2.1917900000000001,0.018230090000000001,0.005056657,1556
2.1934300000000002,0.01882899,0.0050695899999999997,1557
2.1950699999999999,0.019427900000000001,0.0050824470000000004,1558
2.1967099999999999,0.020026809999999999,0.0050952289999999997,1559
2.19835,0.020625709999999998,0.005108563,1560
2.1999900000000001,0.02122462,0.0051218749999999997,1561
2.201101,0.021630170000000001,0.0051308910000000003,1562
2.2016300000000002,0.021835520000000001,0.0051351890000000001,1563
2.2032699999999998,0.02247159,0.0051485300000000001,1564
2.2049099999999999,0.023107659999999999,0.005161901,1565
2.2065399999999999,0.023739860000000002,0.0051752990000000004,1566
2.20818,0.024375930000000001,0.0051887260000000003,1567
2.2098200000000001,0.025012,0.0052021819999999996,1568
2.211106,0.025510600000000001,0.0052127509999999998,1569
2.2114600000000002,0.025651609999999998,0.0052156650000000004,1570
2.2130999999999998,0.026304040000000001,0.0052291769999999998,1571
2.2147399999999999,0.02695647,0.0052427180000000004,1572
2.21638,0.027608899999999999,0.0052562870000000001,1573
2.2180200000000001,0.028261330000000001,0.0052698839999999999,1574
2.2196600000000002,0.028913749999999998,0.0052835130000000001,1575
2.2211110000000001,0.029490820000000001,0.0052955830000000004,1576
2.2212999999999998,0.029565149999999998,0.0052971590000000001,1577
2.2229399999999999,0.030208599999999999,0.0053108219999999998,1578
2.22458,0.030852060000000001,0.0053245009999999997,1579
2.2262200000000001,0.031495519999999999,0.0053384510000000001,1580
2.2278600000000002,0.032138970000000003,0.0053532909999999996,1581
2.2294999999999998,0.032782430000000001,0.0053681659999999997,1582
2.2311160000000001,0.033416300000000003,0.0053829439999999997,1583
2.2311299999999998,0.033421640000000002,0.0053830759999999997,1584
2.2327699999999999,0.034027719999999997,0.0053980199999999999,1585
2.23441,0.034633810000000001,0.0054129989999999999,1586
2.2360500000000001,0.035239890000000003,0.0054280129999999998,1587
2.2376900000000002,0.03584598,0.0054430609999999999,1588
2.2393299999999998,0.036452060000000001,0.0054581439999999998,1589
2.2409699999999999,0.037058149999999998,0.0054732610000000001,1590
2.2411210000000001,0.037113790000000001,0.005474652,1591
2.24261,0.03760351,0.0054884130000000001,1592
2.2442500000000001,0.03814273,0.0055036,1593
2.2458900000000002,0.03868195,0.0055188210000000001,1594
2.2475299999999998,0.039221180000000001,0.0055340770000000001,1595
2.2491699999999999,0.039760400000000001,0.0055493679999999998,1596
2.25081,0.040299620000000001,0.0055646929999999999,1597
2.2511260000000002,0.040403380000000003,0.0055676479999999997,1598
2.2524500000000001,0.040762029999999998,0.0055800520000000003,1599
2.2540900000000001,0.041206140000000002,0.0055954469999999999,1600
2.2557200000000002,0.041647539999999997,0.0056108759999999999,1601
2.2573599999999998,0.042091660000000003,0.0056263390000000002,1602
2.2589999999999999,0.042535770000000001,0.0056418370000000002,1603
2.26064,0.042979879999999998,0.0056573700000000001,1604
2.2611309999999998,0.04311272,0.005662027,1605
2.2622800000000001,0.043340099999999999,0.0056729370000000003,1606
2.2639200000000002,0.04366453,0.0056885390000000003,1607
2.2655599999999998,0.043988949999999999,0.005704176,1608
2.2671999999999999,0.044313379999999999,0.0057198470000000001,1609
2.26884,0.044637799999999998,0.005735553,1610
2.2704800000000001,0.044962229999999999,0.0057512930000000002,1611
2.2711359999999998,0.045091909999999999,0.0057575990000000004,1612
2.2721200000000001,0.045203609999999998,0.0057670680000000002,1613
2.2737599999999998,0.045389699999999998,0.005782878,1614
2.2753999999999999,0.045575789999999998,0.0057987220000000001,1615
2.27704,0.045761879999999998,0.005814601,1616
2.27868,0.045947969999999998,0.0058305140000000002,1617
2.2803100000000001,0.046132920000000001,0.0058464620000000002,1618
2.2811409999999999,0.046227160000000003,0.0058545569999999998,1619
2.2819500000000001,0.046245330000000001,0.005862445,1620
2.2835899999999998,0.046282129999999998,0.0058784620000000001,1621
2.2852299999999999,0.046318930000000001,0.005894514,1622
2.28687,0.046355729999999998,0.0059106009999999997,1623
2.28851,0.046392530000000001,0.0059267219999999997,1624
2.2901500000000001,0.046429329999999998,0.0059428770000000001,1625
2.2911459999999999,0.046451659999999999,0.0059527850000000004,1626
2.2917900000000002,0.046406599999999999,0.0059591979999999998,1627
2.2934299999999999,0.046291930000000002,0.0059758149999999998,1628
2.2950699999999999,0.046177250000000003,0.0059927299999999999,1629
2.29671,0.046062569999999997,0.0060099419999999999,1630
2.2983500000000001,0.0459479,0.006027452,1631
2.2999900000000002,0.045833220000000001,0.0060452580000000004,1632
2.3011509999999999,0.045752069999999999,0.0060580690000000001,1633
2.3016299999999998,0.045676250000000002,0.0060633609999999998,1634
2.3032699999999999,0.045416890000000001,0.0060817620000000001,1635
2.3048999999999999,0.045159110000000002,0.0061004600000000003,1636
2.30654,0.044899750000000002,0.0061194550000000002,1637
2.3081800000000001,0.044640390000000002,0.006138747,1638
2.3098200000000002,0.044381030000000002,0.0061583369999999998,1639
2.311156,0.044169819999999999,0.0061732740000000003,1640
2.3114599999999998,0.044097619999999997,0.006176679,1641
2.3130999999999999,0.043708690000000001,0.0061948050000000003,1642
2.31474,0.043319749999999997,0.006212983,1643
2.3163800000000001,0.042930820000000001,0.0062312130000000002,1644
2.3180200000000002,0.042541879999999997,0.0062494960000000002,1645
2.3196599999999998,0.042152950000000002,0.0062678309999999997,1646
2.321161,0.04179708,0.0062846559999999996,1647
2.3212999999999999,0.041754859999999998,0.006286219,1648
2.32294,0.041258320000000001,0.0063046600000000001,1649
2.3245800000000001,0.040761770000000003,0.0063231529999999998,1650
2.3262200000000002,0.040265219999999997,0.0063416979999999998,1651
2.3278599999999998,0.039768680000000001,0.0063602959999999997,1652
2.3294899999999998,0.039275160000000003,0.0063789470000000003,1653
2.3311299999999999,0.038778609999999998,0.0063976500000000004,1654
2.3311660000000001,0.038767839999999998,0.0063980490000000003,1655
2.33277,0.038202979999999997,0.0064160739999999999,1656
2.3344100000000001,0.03762559,0.006434164,1657
2.3360500000000002,0.037048209999999998,0.0064522570000000003,1658
2.3376899999999998,0.036470820000000001,0.0064704009999999998,1659
2.3393299999999999,0.035893429999999997,0.0064885949999999998,1660
2.34097,0.03531604,0.0065068390000000004,1661
2.3411710000000001,0.035245430000000001,0.0065090770000000003,1662
2.3426100000000001,0.034693330000000001,0.0065251340000000001,1663
2.3442500000000002,0.034064289999999997,0.0065434789999999996,1664
2.3458899999999998,0.033435260000000001,0.006561875,1665
2.3475299999999999,0.032806229999999999,0.0065803210000000001,1666
2.34917,0.032177190000000001,0.0065988180000000002,1667
2.3508100000000001,0.031548159999999999,0.0066173650000000001,1668
2.3511760000000002,0.031407930000000001,0.0066215110000000001,1669
2.3524500000000002,0.030901680000000001,0.0066359619999999996,1670
2.3540800000000002,0.030254179999999999,0.00665461,1671
2.3557199999999998,0.029602699999999999,0.0066733089999999997,1672
2.3573599999999999,0.02895122,0.0066920570000000004,1673
2.359,0.02829974,0.0067108560000000003,1674
2.3606400000000001,0.027648260000000001,0.0067297060000000002,1675
2.3611810000000002,0.027433510000000001,0.0067359359999999997,1676
2.3622800000000002,0.026999860000000001,0.0067486059999999999,1677
2.3639199999999998,0.02635297,0.0067675560000000001,1678
2.3655599999999999,0.025706079999999999,0.0067865570000000004,1679
2.3672,0.025059189999999999,0.0068056080000000003,1680
2.3688400000000001,0.02441229,0.0068247100000000003,1681
2.3704800000000001,0.023765399999999999,0.0068438290000000001,1682
2.3711859999999998,0.023487089999999999,0.0068520509999999996,1683
2.3721199999999998,0.023134310000000002,0.0068629399999999997,1684
2.3737599999999999,0.022515150000000001,0.006882043,1685
2.3754,0.021895990000000001,0.0069011380000000002,1686
2.37704,0.02127683,0.006920224,1687
2.3786700000000001,0.02066144,0.0069393019999999996,1688
2.3803100000000001,0.020042279999999999,0.0069583730000000003,1689
2.3811909999999998,0.019709819999999999,0.0069686080000000003,1690
2.3819499999999998,0.019444349999999999,0.0069774349999999997,1691
2.3835899999999999,0.01887103,0.0069964880000000004,1692
2.38523,0.018297709999999998,0.0070155340000000004,1693
2.38687,0.01772439,0.0070345709999999999,1694
2.3885100000000001,0.017151070000000001,0.0070536009999999996,1695
2.3901500000000002,0.01657776,0.0070726560000000001,1696
2.3911959999999999,0.016212230000000001,0.0070848300000000003,1697
2.3917899999999999,0.016025609999999999,0.0070917510000000003,1698
2.3934299999999999,0.01551072,0.0071108869999999998,1699
2.39507,0.01499583,0.0071300649999999997,1700
2.3967100000000001,0.014480929999999999,0.0071493160000000002,1701
2.3983500000000002,0.013966040000000001,0.0071692630000000004,1702
2.3999899999999998,0.01345115,0.0071894380000000003,1703
2.4012009999999999,0.013071070000000001,0.0072045319999999996,1704
2.4016299999999999,0.01295341,0.0072098860000000004,1705
2.40326,0.01250681,0.0072306169999999999,1706
2.4049,0.012057460000000001,0.0072516309999999997,1707
2.4065400000000001,0.01160812,0.0072729270000000002,1708
2.4081800000000002,0.01115877,0.0072944790000000004,1709
2.4098199999999999,0.010709430000000001,0.0073162909999999999,1710
2.411206,0.01032978,0.0073349699999999997,1711
2.4114599999999999,0.01027059,0.0073384000000000001,1712
2.4131,0.0098890079999999995,0.0073608040000000003,1713
2.4147400000000001,0.0095074249999999999,0.0073835029999999996,1714
2.4163800000000002,0.0091258420000000003,0.0074064990000000004,1715
2.4180199999999998,0.0087442590000000008,0.0074297900000000004,1716
2.4196599999999999,0.0083626759999999994,0.0074533769999999997,1717
2.421211,0.0080018929999999995,0.0074759570000000001,1718
2.4213,0.0079846880000000002,0.007477259,1719
2.4229400000000001,0.007669047,0.0075013390000000001,1720
2.4245800000000002,0.0073534070000000002,0.0075255390000000004,1721
2.4262199999999998,0.007037766,0.0075498609999999997,1722
2.4278499999999998,0.0067240499999999996,0.0075743039999999996,1723
2.4294899999999999,0.0064084090000000003,0.0075988679999999999,1724
2.43113,0.0060927689999999996,0.0076235529999999999,1725
2.431216,0.0060762919999999996,0.007624848,1726
2.4327700000000001,0.005835064,0.0076483480000000001,1727
2.4344100000000002,0.0055805509999999996,0.0076732220000000004,1728
2.4360499999999998,0.005326038,0.007698173,1729
2.4376899999999999,0.0050715250000000003,0.0077232029999999997,1730
2.43933,0.0048170110000000004,0.0077483099999999996,1731
2.4409700000000001,0.0045624979999999999,0.0077734950000000001,1732
2.4412210000000001,0.0045236060000000003,0.007777338,1733
2.4426100000000002,0.0043540569999999997,0.0077986399999999999,1734
2.4442499999999998,0.0041539259999999996,0.0078234110000000006,1735
2.4458899999999999,0.0039537940000000001,0.0078477860000000007,1736
2.44753,0.003753663,0.007871767,1737
2.4491700000000001,0.0035535319999999999,0.0078953519999999996,1738
2.4508100000000002,0.0033534010000000002,0.0079185420000000006,1739
2.4512260000000001,0.0033026829999999998,0.0079244069999999996,1740
2.4524400000000002,0.0031890569999999999,0.0079415449999999995,1741
2.4540799999999998,0.0030356070000000001,0.0079646349999999994,1742
2.4557199999999999,0.0028821570000000002,0.0079877890000000003,1743
2.45736,0.0027287079999999998,0.0080110100000000007,1744
2.4590000000000001,0.002575258,0.008034299,1745
2.4606400000000002,0.002421809,0.0080575239999999999,1746
2.4612310000000002,0.0023665470000000001,0.0080658699999999993,1747
2.4622799999999998,0.0022932109999999999,0.0080806969999999995,1748
2.4639199999999999,0.0021786000000000002,0.0081039649999999994,1749
2.46556,0.002063989,0.0081272819999999996,1750
2.4672000000000001,0.001949379,0.0081506449999999998,1751
2.4688400000000001,0.0018347680000000001,0.0081740549999999995,1752
2.4704799999999998,0.0017201569999999999,0.0081975099999999999,1753
2.4712360000000002,0.0016673510000000001,0.0082083380000000008,1754
2.4721199999999999,0.001622517,0.0082210110000000003,1755
2.47376,0.0015393760000000001,0.0082445590000000003,1756
2.4754,0.0014562360000000001,0.0082681520000000008,1757
2.4770300000000001,0.001373602,0.0082917919999999992,1758
2.4786700000000002,0.0012904609999999999,0.0083154769999999999,1759
2.4803099999999998,0.0012073209999999999,0.0083392090000000002,1760
2.4812409999999998,0.001160143,0.008352702,1761
2.4819499999999999,0.0011349909999999999,0.0083629870000000005,1762
2.48359,0.001076844,0.0083868099999999998,1763
2.4852300000000001,0.001018698,0.0084106800000000002,1764
2.4868700000000001,0.00096055079999999996,0.0084345960000000008,1765
2.4885100000000002,0.00090240399999999999,0.0084585570000000002,1766
2.4901499999999999,0.00084425720000000002,0.0084825649999999992,1767
2.4912459999999998,0.00080541140000000005,0.0084986339999999997,1768
2.4917899999999999,0.0007926338,0.008506619,1769
2.49343,0.00075413979999999997,0.0085307179999999996,1770
2.4950700000000001,0.00071564589999999998,0.0085548340000000007,1771
2.4967100000000002,0.00067715189999999995,0.0085789520000000008,1772
2.4983499999999998,0.00063865790000000003,0.0086030719999999998,1773
2.4999899999999999,0.0006001639,0.008627193,1774
2.5012509999999999,0.0005705746,0.0086458500000000001,1775
2.50162,0.00056540699999999998,0.0086513170000000004,1776
2.50326,0.00054246329999999997,0.0086754420000000002,1777
2.5049000000000001,0.00051951969999999999,0.0086995679999999995,1778
2.5065400000000002,0.00049657599999999998,0.0087236970000000007,1779
2.5081799999999999,0.00047363229999999997,0.0087478269999999997,1780
2.5098199999999999,0.00045068860000000002,0.0087719589999999993,1781
2.5112559999999999,0.00043060409999999999,0.0087930850000000008,1782
2.51146,0.00042932609999999998,0.0087960920000000001,1783
2.5131000000000001,0.00041907000000000001,0.0088202249999999992,1784
2.5147400000000002,0.00040881389999999999,0.0088443549999999999,1785
2.5163799999999998,0.00039855789999999999,0.0088684829999999999,1786
2.5180199999999999,0.00038830180000000002,0.0088926079999999998,1787
2.51966,0.00037804579999999998,0.0089167320000000001,1788
2.521261,0.00036803589999999999,0.0089402739999999998,1789
2.5213000000000001,0.00036805380000000002,0.0089408530000000003,1790
2.5229400000000002,0.00036879669999999998,0.0089649719999999999,1791
2.5245799999999998,0.00036953959999999999,0.0089890890000000005,1792
2.5262099999999998,0.0003702779,0.0090132040000000004,1793
2.5278499999999999,0.00037102089999999999,0.0090373160000000001,1794
2.52949,0.0003717638,0.0090614270000000004,1795
2.5311300000000001,0.00037250670000000001,0.0090855350000000005,1796
2.531266,0.00037256810000000002,0.0090875290000000004,1797
2.5327700000000002,0.0003827681,0.0091096409999999999,1798
2.5344099999999998,0.00039388759999999998,0.0091337450000000004,1799
2.5360499999999999,0.00040500719999999999,0.0091578470000000002,1800
2.53769,0.00041612680000000001,0.0091819499999999995,1801
2.5393300000000001,0.00042724629999999999,0.0092060530000000005,1802
2.5409700000000002,0.0004383659,0.0092301569999999993,1803
2.5412710000000001,0.00044040429999999997,0.0092345759999999995,1804
2.5426099999999998,0.00045821209999999998,0.0092542619999999992,1805
2.5442499999999999,0.00048001709999999999,0.0092783589999999999,1806
2.54589,0.0005018221,0.0093024119999999995,1807
2.5475300000000001,0.00052362709999999996,0.0093264630000000001,1808
2.5491700000000002,0.00054543199999999999,0.0093505110000000006,1809
2.5508000000000002,0.00056710409999999995,0.0093745559999999992,1810
2.5512760000000001,0.00057342799999999996,0.0093815340000000004,1811
2.5524399999999998,0.00059726289999999997,0.0093986150000000008,1812
2.5540799999999999,0.0006308342,0.0094227070000000007,1813
2.55572,0.00066440550000000003,0.0094468309999999993,1814
2.5573600000000001,0.00069797679999999995,0.0094709879999999996,1815
2.5590000000000002,0.00073154809999999998,0.0094951770000000005,1816
2.5606399999999998,0.00076511940000000001,0.0095193989999999996,1817
2.5612810000000001,0.00077823349999999998,0.0095288730000000002,1818
2.5622799999999999,0.00080687629999999998,0.0095436519999999997,1819
2.56392,0.00085388059999999999,0.0095679379999999998,1820
2.5655600000000001,0.0009008849,0.0095922569999999999,1821
2.5672000000000001,0.0009478892,0.0096166770000000006,1822
2.5688399999999998,0.0009948934999999999,0.0096417650000000001,1823
2.5704799999999999,0.0010418980000000001,0.0096676450000000008,1824
2.5712860000000002,0.001064988,0.0096807479999999994,1825
2.57212,0.001096769,0.0096943180000000004,1826
2.57376,0.001159237,0.009721782,1827
2.5753900000000001,0.001221324,0.0097500380000000008,1828
2.5770300000000002,0.001283792,0.0097790789999999995,1829
2.5786699999999998,0.0013462599999999999,0.0098089049999999997,1830
2.5803099999999999,0.0014087279999999999,0.0098372530000000007,1831
2.5812909999999998,0.0014460810000000001,0.0098534780000000006,1832
2.58195,0.0014782700000000001,0.009864388,1833
2.5835900000000001,0.0015583319999999999,0.0098916449999999993,1834
2.5852300000000001,0.001638394,0.0099190130000000008,1835
2.5868699999999998,0.0017184559999999999,0.0099464840000000002,1836
2.5885099999999999,0.001798518,0.0099749799999999996,1837
2.59015,0.0018785799999999999,0.010003980000000001,1838
2.5912959999999998,0.0019345090000000001,0.01002433,1839
2.59179,0.001964525,0.01003311,1840
2.5934300000000001,0.0020641040000000002,0.010062369999999999,1841
2.5950700000000002,0.002163683,0.01009177,1842
2.5967099999999999,0.0022632619999999998,0.0101213,1843
2.5983499999999999,0.0023628410000000001,0.01015097,1844
2.59998,0.0024618119999999999,0.010180760000000001,1845
2.6013009999999999,0.0025420009999999999,0.01020487,1846
2.60162,0.0025654580000000001,0.01021069,1847
2.6032600000000001,0.002685925,0.010240809999999999,1848
2.6049000000000002,0.0028063910000000001,0.010271270000000001,1849
2.6065399999999999,0.0029268570000000002,0.010301859999999999,1850
2.6081799999999999,0.0030473229999999998,0.010332579999999999,1851
2.60982,0.0031677889999999998,0.01036343,1852
2.6113059999999999,0.0032769180000000002,0.01039149,1853
2.6114600000000001,0.0032902650000000001,0.01039441,1854
2.6131000000000002,0.0034320779999999999,0.010425520000000001,1855
2.6147399999999998,0.003573891,0.010456770000000001,1856
2.6163799999999999,0.0037157039999999998,0.01048814,1857
2.61802,0.0038575179999999999,0.01051965,1858
2.6196600000000001,0.0039993310000000001,0.01055125,1859
2.6213000000000002,0.0041411440000000002,0.010582879999999999,1860
